gvkey,date,cds
101202,2023-08-16,10.08
101202,2023-08-17,10.07
101202,2023-08-18,10.68
101202,2023-08-21,10.38
101202,2023-08-22,10.19
101202,2023-08-23,10.04
101202,2023-08-24,9.81
101202,2023-08-25,9.8
101202,2023-08-28,9.81
101202,2023-08-29,9.42
101202,2023-08-30,9.4
101202,2023-08-31,9.53
101202,2023-09-01,9.42
101202,2023-09-04,9.41
101202,2023-09-05,9.42
101202,2023-09-06,9.61
101202,2023-09-07,9.61
101202,2023-09-08,9.61
101202,2023-09-11,9.62
101202,2023-09-12,9.6
101202,2023-09-13,9.6
101202,2023-09-14,9.6
101202,2023-09-15,9.41
101202,2023-09-18,9.42
101202,2023-09-19,9.44
101202,2023-09-20,10.23
101202,2023-09-21,10.22
101202,2023-09-22,10.43
101202,2023-09-25,10.63
101202,2023-09-26,10.83
101202,2023-09-27,11.02
101202,2023-09-28,10.81
101202,2023-09-29,10.65
101202,2023-10-02,10.83
101202,2023-10-03,10.81
101202,2023-10-04,11.83
101202,2023-10-05,12.63
101202,2023-10-06,12.22
101202,2023-10-09,12.64
101202,2023-10-10,12.02
101202,2023-10-11,12.02
101202,2023-10-12,11.42
101202,2023-10-13,11.83
101202,2023-10-16,11.83
101202,2023-10-17,11.97
101202,2023-10-18,11.83
101202,2023-10-19,12.03
101202,2023-10-20,12.18
101202,2023-10-23,12.56
101202,2023-10-24,12.09
101202,2023-10-25,12.62
101202,2023-10-26,12.64
101202,2023-10-27,12.44
101202,2023-10-30,12.24
101202,2023-10-31,12.04
101202,2023-11-01,11.84
101202,2023-11-02,11.24
101202,2023-11-03,11.92
101202,2023-11-06,11.24
101202,2023-11-07,11.06
101202,2023-11-08,10.64
101202,2023-11-09,10.26
101202,2023-11-10,10.25
101202,2023-11-13,10.06
101202,2023-11-14,9.5
101202,2023-11-15,9.27
101202,2023-11-16,9.29
101202,2023-11-17,9.27
101202,2023-11-20,9.0
101202,2023-11-21,9.02
101202,2023-11-22,8.61
101202,2023-11-23,8.61
101202,2023-11-24,8.42
101202,2023-11-27,8.45
101202,2023-11-28,8.65
101202,2023-11-29,8.26
101202,2023-11-30,8.24
101202,2023-12-01,8.3
101202,2023-12-04,8.25
101202,2023-12-05,8.26
101202,2023-12-06,8.23
101202,2023-12-07,8.23
101202,2023-12-08,8.22
101202,2023-12-11,8.24
101202,2023-12-12,8.24
101202,2023-12-13,7.89
101202,2023-12-14,7.28
101202,2023-12-15,7.25
101202,2023-12-18,7.25
101202,2023-12-19,7.27
101202,2023-12-20,7.31
101202,2023-12-21,7.29
101202,2023-12-22,7.3
101202,2023-12-25,7.32
101202,2023-12-26,7.32
101202,2023-12-27,7.1
101202,2023-12-28,7.1
101202,2023-12-29,7.09
101202,2024-01-01,7.1
101202,2024-01-02,7.48
101202,2024-01-03,8.08
101202,2024-01-04,8.26
101202,2024-01-05,8.27
101202,2024-01-08,7.9
101202,2024-01-09,7.88
101202,2024-01-10,7.48
101202,2024-01-11,7.5
101202,2024-01-12,7.53
101202,2024-01-15,7.48
101202,2024-01-16,7.89
101202,2024-01-17,8.25
101202,2024-01-18,7.51
101202,2024-01-19,7.49
101202,2024-01-22,7.51
101202,2024-01-23,7.5
101202,2024-01-24,6.72
101202,2024-01-25,7.15
101202,2024-01-26,7.12
101202,2024-01-29,6.74
101202,2024-01-30,6.71
101202,2024-01-31,7.13
101202,2024-02-01,6.71
101202,2024-02-02,7.08
101202,2024-02-05,7.11
101202,2024-02-06,6.74
101202,2024-02-07,6.72
101202,2024-02-08,7.1
101202,2024-02-09,7.11
101202,2024-02-12,6.74
101202,2024-02-13,6.71
101202,2024-02-14,6.72
101202,2024-02-15,6.73
101202,2024-02-16,6.7
101202,2024-02-19,6.72
101202,2024-02-20,6.64
101202,2024-02-21,6.62
101202,2024-02-22,5.83
101202,2024-02-23,5.85
101202,2024-02-26,6.24
101202,2024-02-27,6.65
101202,2024-02-28,6.45
101202,2024-02-29,6.25
101202,2024-03-01,6.45
101202,2024-03-04,6.46
101202,2024-03-05,6.47
101202,2024-03-06,6.46
101202,2024-03-07,6.27
101202,2024-03-08,6.28
101202,2024-03-11,6.26
101202,2024-03-12,6.27
101202,2024-03-13,6.27
101202,2024-03-14,6.46
101202,2024-03-15,6.26
101202,2024-03-18,6.27
101202,2024-03-19,6.48
101202,2024-03-20,6.98
101202,2024-03-21,6.83
101202,2024-03-22,7.02
101202,2024-03-25,6.8
101202,2024-03-26,6.86
101202,2024-03-27,6.84
101202,2024-03-28,6.44
101202,2024-03-29,6.45
101202,2024-04-01,6.45
101202,2024-04-02,6.45
101202,2024-04-03,6.25
101202,2024-04-04,6.25
101202,2024-04-05,6.06
101202,2024-04-08,6.05
101202,2024-04-09,6.08
101202,2024-04-10,6.05
101202,2024-04-11,6.45
101202,2024-04-12,6.88
101202,2024-04-15,7.59
101202,2024-04-16,7.97
101202,2024-04-17,7.98
101202,2024-04-18,7.59
101202,2024-04-19,7.59
101202,2024-04-22,7.43
101202,2024-04-23,7.41
101202,2024-04-24,7.39
101202,2024-04-25,7.39
101202,2024-04-26,7.24
101202,2024-04-29,7.25
101202,2024-04-30,7.43
101202,2024-05-01,7.43
101202,2024-05-02,7.45
101202,2024-05-03,7.26
101202,2024-05-06,7.24
101202,2024-05-07,7.04
101202,2024-05-08,7.03
101202,2024-05-09,7.04
101202,2024-05-10,7.03
101202,2024-05-13,7.04
101202,2024-05-14,7.03
101202,2024-05-15,7.05
101202,2024-05-16,7.03
101202,2024-05-17,7.02
101202,2024-05-20,6.97
101202,2024-05-21,6.4
101202,2024-05-22,6.39
101202,2024-05-23,6.4
101202,2024-05-24,6.41
101202,2024-05-27,6.44
101202,2024-05-28,6.4
101202,2024-05-29,7.53
101202,2024-05-30,7.56
101202,2024-05-31,7.52
101202,2024-06-03,7.56
101202,2024-06-04,7.56
101202,2024-06-05,7.75
101202,2024-06-06,7.73
101202,2024-06-07,7.73
101202,2024-06-10,7.93
101202,2024-06-11,8.52
101202,2024-06-12,8.52
101202,2024-06-13,8.52
101202,2024-06-14,9.86
101202,2024-06-17,10.21
101202,2024-06-18,9.83
101202,2024-06-19,9.84
101202,2024-06-20,9.84
101202,2024-06-21,10.04
101202,2024-06-24,9.84
101202,2024-06-25,9.85
101202,2024-06-26,10.04
101202,2024-06-27,10.04
101202,2024-06-28,10.04
101202,2024-07-01,9.46
101202,2024-07-02,9.1
101202,2024-07-03,9.1
101202,2024-07-04,9.1
101202,2024-07-05,8.73
101202,2024-07-08,8.73
101202,2024-07-09,8.73
101202,2024-07-10,8.73
101202,2024-07-11,8.75
101202,2024-07-12,8.74
101202,2024-07-15,8.74
101202,2024-07-16,8.75
101202,2024-07-17,9.11
101202,2024-07-18,9.12
101202,2024-07-19,9.11
101202,2024-07-22,9.12
101202,2024-07-23,9.13
101202,2024-07-24,9.52
101202,2024-07-25,9.7
101202,2024-07-26,9.88
101202,2024-07-29,9.88
101202,2024-07-30,9.9
101202,2024-07-31,9.89
101202,2024-08-01,10.27
101202,2024-08-02,11.07
101202,2024-08-05,12.17
101202,2024-08-06,11.73
101202,2024-08-07,11.0
101202,2024-08-08,11.02
101202,2024-08-09,11.01
101202,2024-08-12,11.01
101202,2024-08-13,11.03
101202,2024-08-14,10.82
101202,2024-08-15,10.04
101202,2024-08-16,10.07
101202,2024-08-19,10.07
101202,2024-08-20,10.0
101202,2024-08-21,10.01
101202,2024-08-22,10.0
101202,2024-08-23,10.01
101202,2024-08-26,10.0
101202,2024-08-27,10.0
101202,2024-08-28,10.0
101202,2024-08-29,10.01
101202,2024-08-30,9.98
101202,2024-09-02,10.0
101202,2024-09-03,10.6
101202,2024-09-04,10.58
101202,2024-09-05,10.58
101202,2024-09-06,10.58
101202,2024-09-09,10.58
101202,2024-09-10,10.58
101202,2024-09-11,10.58
101202,2024-09-12,10.56
101202,2024-09-13,10.58
101202,2024-09-16,10.58
101202,2024-09-17,10.58
101202,2024-09-18,10.263
101202,2024-09-19,10.22
101202,2024-09-20,11.36
101202,2024-09-23,11.21
101202,2024-09-24,11.41
101202,2024-09-25,10.98
101202,2024-09-26,11.0
101202,2024-09-27,11.01
101202,2024-09-30,10.745
101202,2024-10-01,11.01
101202,2024-10-02,10.99
101202,2024-10-03,11.471
101202,2024-10-04,10.94
101202,2024-10-07,10.96
101202,2024-10-08,10.99
101202,2024-10-09,10.748
101202,2024-10-10,10.81
101202,2024-10-11,10.82
101202,2024-10-14,10.82
101202,2024-10-15,10.83
101202,2024-10-16,10.26
101202,2024-10-17,9.9
101202,2024-10-18,9.89
101202,2024-10-21,9.84
101202,2024-10-22,10.07
101202,2024-10-23,10.08
101202,2024-10-24,10.07
101202,2024-10-25,10.05
101202,2024-10-28,10.07
101202,2024-10-29,10.05
101202,2024-10-30,10.01
101202,2024-10-31,9.87
101202,2024-11-01,9.89
101202,2024-11-04,9.87
101202,2024-11-05,9.68
101202,2024-11-06,9.54
101202,2024-11-07,9.12
101202,2024-11-08,9.32
101202,2024-11-11,9.14
101202,2024-11-12,9.31
101202,2024-11-13,9.1
101202,2024-11-14,9.15
101202,2024-11-15,9.31
101202,2024-11-18,9.28
101202,2024-11-19,9.5
101202,2024-11-20,9.63
101202,2024-11-21,9.84
101202,2024-11-22,9.89
101202,2024-11-25,9.64
101202,2024-11-26,9.82
101202,2024-11-27,9.82
101202,2024-11-28,9.85
101202,2024-11-29,9.86
101202,2024-12-02,9.67
101202,2024-12-03,9.45
101202,2024-12-04,9.25
101202,2024-12-05,9.06
101202,2024-12-06,8.89
101202,2024-12-09,8.9
101202,2024-12-10,8.71
101202,2024-12-11,8.7
101202,2024-12-12,8.68
101202,2024-12-13,8.68
101202,2024-12-16,8.89
101202,2024-12-17,9.08
101202,2024-12-18,9.09
101202,2024-12-19,9.27
101202,2024-12-20,9.49
101202,2024-12-23,9.68
101202,2024-12-24,9.69
101202,2024-12-25,9.67
101202,2024-12-26,9.67
101202,2024-12-27,9.48
101202,2024-12-30,9.86
101202,2024-12-31,9.88
101202,2025-01-01,9.87
101202,2025-01-02,9.68
101202,2025-01-03,9.64
101202,2025-01-06,9.27
101202,2025-01-07,9.11
101202,2025-01-08,9.29
101202,2025-01-09,9.3
101202,2025-01-10,9.27
101202,2025-01-13,9.67
101202,2025-01-14,9.29
101202,2025-01-15,9.12
101202,2025-01-16,8.93
101202,2025-01-17,8.93
101202,2025-01-20,8.92
101202,2025-01-21,8.74
101202,2025-01-22,8.54
101202,2025-01-23,8.54
101202,2025-01-24,8.53
101202,2025-01-27,8.75
101202,2025-01-28,8.55
101202,2025-01-29,8.55
101202,2025-01-30,8.57
101202,2025-01-31,8.57
101202,2025-02-03,8.57
101202,2025-02-04,8.73
101202,2025-02-05,8.74
101202,2025-02-06,8.55
101202,2025-02-07,8.55
101202,2025-02-10,8.56
101202,2025-02-11,8.54
101202,2025-02-12,8.53
101202,2025-02-13,8.56
101202,2025-02-14,8.54
101202,2025-02-17,8.54
101202,2025-02-18,8.36
101202,2025-02-19,8.34
101202,2025-02-20,8.31
101202,2025-02-21,8.32
101202,2025-02-24,8.31
101202,2025-02-25,8.5
101202,2025-02-26,8.31
101202,2025-02-27,8.51
101202,2025-02-28,8.7
101202,2025-03-03,8.68
101202,2025-03-04,9.08
101202,2025-03-05,8.85
101202,2025-03-06,8.88
101202,2025-03-07,8.89
101202,2025-03-10,9.28
101202,2025-03-11,9.45
101202,2025-03-12,9.26
101202,2025-03-13,10.03
101202,2025-03-14,10.03
101202,2025-03-17,9.84
101202,2025-03-18,9.65
101202,2025-03-19,9.46
101202,2025-03-20,10.43
101202,2025-03-21,10.62
101202,2025-03-24,10.63
101202,2025-03-25,10.42
101202,2025-03-26,10.64
101202,2025-03-27,10.83
101202,2025-03-28,11.21
101202,2025-03-31,11.74
101202,2025-04-01,11.75
101202,2025-04-02,11.94
101202,2025-04-08,14.98
101202,2025-04-09,15.79
101202,2025-04-10,14.02
101202,2025-04-11,14.22
101202,2025-04-14,13.47
101202,2025-04-15,13.13
101202,2025-04-16,12.92
101202,2025-04-17,12.75
101202,2025-04-18,12.72
101202,2025-04-21,12.73
101202,2025-04-22,12.53
101202,2025-04-23,12.12
101202,2025-04-24,11.8
101202,2025-04-25,11.57
101202,2025-04-28,11.57
101202,2025-04-29,11.78
101202,2025-04-30,12.16
101202,2025-05-01,11.96
101202,2025-05-02,11.56
101202,2025-05-05,11.57
101202,2025-05-06,11.4
101202,2025-05-07,11.4
101202,2025-05-08,10.99
101202,2025-05-09,10.81
101202,2025-05-12,9.82
101202,2025-05-13,9.49
101202,2025-05-14,9.48
101202,2025-05-15,9.5
101202,2025-05-16,9.68
101202,2025-05-19,9.68
101202,2025-05-20,9.65
101202,2025-05-21,9.65
101202,2025-05-22,9.85
101202,2025-05-23,10.05
101202,2025-05-26,10.02
101202,2025-05-27,9.84
101202,2025-05-28,9.84
101202,2025-05-29,9.66
101202,2025-05-30,9.65
101202,2025-06-02,9.65
101202,2025-06-03,9.47
101202,2025-06-04,9.27
101202,2025-06-05,9.25
101202,2025-06-06,9.26
101202,2025-06-09,9.28
101202,2025-06-10,9.28
101202,2025-06-11,9.08
101202,2025-06-12,9.09
101202,2025-06-13,9.26
101202,2025-06-16,9.27
101202,2025-06-17,9.46
101202,2025-06-18,9.46
101202,2025-06-19,9.47
101202,2025-06-20,9.46
101202,2025-06-23,9.47
101202,2025-06-24,9.1
101202,2025-06-25,8.91
101202,2025-06-26,8.91
101202,2025-06-27,8.52
101202,2025-06-30,8.53
101202,2025-07-01,8.53
101202,2025-07-02,8.34
101202,2025-07-03,8.16
101202,2025-07-04,8.16
101202,2025-07-07,8.15
101202,2025-07-08,8.15
101202,2025-07-09,7.97
101202,2025-07-10,7.77
101202,2025-07-11,7.96
101202,2025-07-14,8.17
101202,2025-07-15,7.98
101202,2025-07-16,8.17
101202,2025-07-17,7.97
101202,2025-07-18,7.78
101202,2025-07-21,7.79
101202,2025-07-22,7.79
101202,2025-07-23,7.58
101202,2025-07-24,7.56
101202,2025-07-25,7.59
101202,2025-07-28,7.6
101202,2025-07-29,7.78
101202,2025-07-30,7.78
101202,2025-07-31,7.78
101202,2025-08-01,8.18
101202,2025-08-04,8.16
101202,2025-08-05,8.17
101202,2025-08-06,8.16
101202,2025-08-07,7.97
101202,2025-08-08,7.97
101202,2025-08-11,7.97
101202,2025-08-12,7.98
101202,2025-08-13,7.98
101202,2025-08-14,7.98
101202,2025-08-15,7.97
101202,2025-08-18,7.98
101202,2025-08-19,7.79
101202,2025-08-20,7.94
101202,2025-08-21,7.92
101202,2025-08-22,8.12
101202,2025-08-25,8.12
101202,2025-08-26,8.32
101202,2025-08-27,8.5
101202,2025-08-28,8.5
101202,2025-08-29,8.753
101202,2025-09-01,8.504
101202,2025-09-02,8.849
101202,2025-09-03,8.852
101202,2025-09-04,8.849
101202,2025-09-05,8.601
101202,2025-09-08,8.852
101202,2025-09-09,8.505
101202,2025-09-10,8.754
101202,2025-09-11,8.408
101202,2025-09-12,8.411
101202,2025-09-15,8.163
101202,2025-09-16,8.164
101202,2025-09-17,8.162
101202,2025-09-18,8.161
101202,2025-09-19,8.161
101202,2025-09-22,9.051
101202,2025-09-23,9.048
101202,2025-09-24,9.05
101202,2025-09-25,9.048
101202,2025-09-26,9.053
101202,2025-09-29,9.053
101202,2025-09-30,9.053
101202,2025-10-01,9.054
101202,2025-10-02,8.958
101202,2025-10-03,8.959
101202,2025-10-06,9.056
101202,2025-10-07,9.058
101202,2025-10-08,9.058
101202,2025-10-09,9.054
101202,2025-10-10,9.5
101202,2025-10-13,9.501
101202,2025-10-14,9.747
101202,2025-10-15,9.494
101202,2025-10-16,9.06
101202,2025-10-17,9.309
101202,2025-10-20,9.058
101202,2025-10-21,9.058
101202,2025-10-22,9.057
101202,2025-10-23,9.055
101202,2025-10-24,9.049
101202,2025-10-27,8.963
101202,2025-10-28,8.964
101202,2025-10-29,8.963
101202,2025-10-30,8.96
101202,2025-10-31,8.965
101202,2025-11-03,9.211
101202,2025-11-04,9.309
101202,2025-11-05,9.306
101202,2025-11-06,9.309
101202,2025-11-07,9.309
101202,2025-11-10,8.963
101202,2025-11-11,8.868
101202,2025-11-12,8.867
101202,2025-11-17,8.961
101202,2025-11-18,9.06
101202,2025-11-19,9.057
101202,2025-11-20,8.945
101202,2025-11-21,9.042
101202,2025-11-24,8.696
101202,2025-11-25,8.604
101202,2025-11-26,8.601
101202,2025-11-27,8.602
101202,2025-11-28,8.851
101202,2025-12-01,8.851
101202,2025-12-02,8.604
101202,2025-12-03,8.854
101202,2025-12-04,8.852
101202,2025-12-05,8.851
101202,2025-12-08,8.85
101202,2025-12-09,8.856
101202,2025-12-10,8.853
101202,2025-12-11,8.761
101202,2025-12-12,8.509
101202,2025-12-15,8.512
101202,2025-12-16,8.512
101202,2025-12-17,8.51
101202,2025-12-18,8.509
101202,2025-12-19,8.509
101202,2025-12-22,8.523
101202,2025-12-23,8.525
101202,2025-12-24,8.519
101202,2025-12-25,8.522
101202,2025-12-26,8.52
101202,2025-12-29,8.427
101202,2025-12-30,8.43
101202,2025-12-31,8.424
101204,2014-01-01,5.87
101204,2014-01-02,5.76
101204,2014-01-03,5.76
101204,2014-01-06,5.26
101204,2014-01-07,5.15
101204,2014-01-08,5.34
101204,2014-01-09,5.44
101204,2014-01-10,5.44
101204,2014-01-13,5.44
101204,2014-01-14,5.34
101204,2014-01-15,5.23
101204,2014-01-16,5.23
101204,2014-01-17,5.24
101204,2014-01-20,5.25
101204,2014-01-21,5.24
101204,2014-01-22,5.24
101204,2014-01-23,5.24
101204,2014-01-24,7.04
101204,2014-01-27,6.54
101204,2014-01-28,6.16
101204,2014-01-29,6.54
101204,2014-01-30,6.54
101204,2014-01-31,6.56
101204,2014-02-03,6.56
101204,2014-02-04,6.56
101204,2014-02-05,6.56
101204,2014-02-06,6.45
101204,2014-02-07,7.19
101204,2014-02-10,7.2
101204,2014-02-11,7.19
101204,2014-02-12,7.2
101204,2014-02-13,6.15
101204,2014-02-14,6.11
101204,2014-02-17,6.11
101204,2014-02-18,6.11
101204,2014-02-19,5.61
101204,2014-02-20,5.6
101204,2014-02-21,5.6
101204,2014-02-24,6.68
101204,2014-02-25,6.68
101204,2014-02-26,6.69
101204,2014-02-27,6.69
101204,2014-02-28,6.68
101204,2014-03-03,6.68
101204,2014-03-04,6.68
101204,2014-03-05,6.69
101204,2014-03-06,6.67
101204,2014-03-07,6.65
101204,2014-03-10,6.66
101204,2014-03-11,6.66
101204,2014-03-12,6.67
101204,2014-03-13,6.67
101204,2014-03-14,6.66
101204,2014-03-17,6.66
101204,2014-03-18,6.16
101204,2014-03-19,6.16
101204,2014-03-20,7.3
101204,2014-03-21,7.2
101204,2014-03-24,7.2
101204,2014-03-25,7.21
101204,2014-03-26,7.21
101204,2014-03-27,7.22
101204,2014-03-28,7.21
101204,2014-03-31,7.21
101204,2014-04-01,7.1
101204,2014-04-02,6.1
101204,2014-04-03,7.1
101204,2014-04-04,6.0
101204,2014-04-07,6.0
101204,2014-04-08,6.0
101204,2014-04-09,5.9
101204,2014-04-10,5.9
101204,2014-04-11,6.1
101204,2014-04-14,6.1
101204,2014-04-15,6.11
101204,2014-04-16,6.1
101204,2014-04-17,6.1
101204,2014-04-18,6.1
101204,2014-04-21,6.1
101204,2014-04-22,6.09
101204,2014-04-23,6.59
101204,2014-04-24,6.59
101204,2014-04-25,6.59
101204,2014-04-28,6.59
101204,2014-04-29,6.91
101204,2014-04-30,6.92
101204,2014-05-01,6.91
101204,2014-05-02,7.32
101204,2014-05-05,7.32
101204,2014-05-06,7.32
101204,2014-05-07,7.31
101204,2014-05-08,7.16
101204,2014-05-09,7.82
101204,2014-05-12,7.17
101204,2014-05-13,7.16
101204,2014-05-14,7.18
101204,2014-05-15,7.18
101204,2014-05-16,7.19
101204,2014-05-19,7.18
101204,2014-05-20,7.18
101204,2014-05-21,7.18
101204,2014-05-22,7.17
101204,2014-05-23,7.18
101204,2014-05-26,7.18
101204,2014-05-27,7.18
101204,2014-05-28,7.2
101204,2014-05-29,7.19
101204,2014-05-30,6.19
101204,2014-06-02,6.19
101204,2014-06-03,6.19
101204,2014-06-04,6.19
101204,2014-06-05,6.2
101204,2014-06-06,6.19
101204,2014-06-09,5.19
101204,2014-06-10,4.18
101204,2014-06-11,4.18
101204,2014-06-12,4.18
101204,2014-06-13,4.19
101204,2014-06-16,4.2
101204,2014-06-17,5.74
101204,2014-06-18,5.67
101204,2014-06-19,5.67
101204,2014-06-20,6.21
101204,2014-06-23,6.2
101204,2014-06-24,6.21
101204,2014-06-25,6.71
101204,2014-06-26,6.7
101204,2014-06-27,6.7
101204,2014-06-30,6.95
101204,2014-07-01,6.45
101204,2014-07-02,5.7
101204,2014-07-03,5.7
101204,2014-07-04,5.71
101204,2014-07-07,5.71
101204,2014-07-08,6.21
101204,2014-07-09,6.2
101204,2014-07-10,6.2
101204,2014-07-11,6.2
101204,2014-07-14,5.7
101204,2014-07-15,5.7
101204,2014-07-16,5.7
101204,2014-07-17,5.7
101204,2014-07-18,5.7
101204,2014-07-21,7.19
101204,2014-07-22,7.18
101204,2014-07-23,7.18
101204,2014-07-24,7.7
101204,2014-07-25,7.7
101204,2014-07-28,7.71
101204,2014-07-29,7.7
101204,2014-07-30,7.7
101204,2014-07-31,7.7
101204,2014-08-01,7.7
101204,2014-08-04,7.7
101204,2014-08-05,7.7
101204,2014-08-06,8.2
101204,2014-08-07,10.7
101204,2014-08-08,7.2
101204,2014-08-11,10.2
101204,2014-08-12,10.21
101204,2014-08-13,10.2
101204,2014-08-14,10.2
101204,2014-08-15,10.21
101204,2014-08-18,10.21
101204,2014-08-19,10.21
101204,2014-08-20,10.21
101204,2014-08-21,10.21
101204,2014-08-22,10.2
101204,2014-08-25,10.2
101204,2014-08-26,10.2
101204,2014-08-27,10.21
101204,2014-08-28,10.7
101204,2014-08-29,10.71
101204,2014-09-01,10.71
101204,2014-09-02,10.72
101204,2014-09-03,10.71
101204,2014-09-04,10.72
101204,2014-09-05,10.24
101204,2014-09-08,10.22
101204,2014-09-09,10.71
101204,2014-09-10,10.71
101204,2014-09-11,10.2
101204,2014-09-12,12.18
101204,2014-09-15,10.19
101204,2014-09-16,9.69
101204,2014-09-17,9.68
101204,2014-09-18,9.68
101204,2014-09-19,9.68
101204,2014-09-22,8.73
101204,2014-09-23,8.73
101204,2014-09-24,8.719
101204,2014-09-25,9.221
101204,2014-09-26,9.223
101204,2014-09-29,9.223
101204,2014-09-30,8.725
101204,2014-10-01,9.724
101204,2014-10-02,9.72
101204,2014-10-03,9.71
101204,2014-10-06,9.71
101204,2014-10-07,9.21
101204,2014-10-08,9.71
101204,2014-10-09,9.7
101204,2014-10-10,9.7
101204,2014-10-13,9.69
101204,2014-10-14,9.69
101204,2014-10-15,9.7
101204,2014-10-16,10.19
101204,2014-10-17,10.2
101204,2014-10-20,10.2
101204,2014-10-21,10.19
101204,2014-10-22,9.19
101204,2014-10-23,9.19
101204,2014-10-24,8.19
101204,2014-10-27,8.19
101204,2014-10-28,8.18
101204,2014-10-29,8.19
101204,2014-10-30,8.18
101204,2014-10-31,7.19
101204,2014-11-03,8.19
101204,2014-11-04,8.2
101204,2014-11-05,8.09
101204,2014-11-06,8.09
101204,2014-11-07,8.09
101204,2014-11-10,7.49
101204,2014-11-11,7.48
101204,2014-11-12,7.59
101204,2014-11-13,7.59
101204,2014-11-14,7.58
101204,2014-11-17,7.58
101204,2014-11-18,7.58
101204,2014-11-19,7.47
101204,2014-11-20,7.47
101204,2014-11-21,7.47
101204,2014-11-24,7.36
101204,2014-11-25,6.36
101204,2014-11-26,5.75
101204,2014-11-27,5.64
101204,2014-11-28,5.64
101204,2014-12-01,5.64
101204,2014-12-02,5.64
101204,2014-12-03,5.14
101204,2014-12-04,5.14
101204,2014-12-05,5.03
101204,2014-12-08,5.03
101204,2014-12-09,5.25
101204,2014-12-10,5.03
101204,2014-12-11,4.91
101204,2014-12-12,6.02
101204,2014-12-15,6.02
101204,2014-12-16,6.02
101204,2014-12-17,5.52
101204,2014-12-18,4.52
101204,2014-12-19,4.53
101204,2014-12-22,4.74
101204,2014-12-23,4.58
101204,2014-12-24,4.58
101204,2014-12-25,4.58
101204,2014-12-26,4.58
101204,2014-12-29,4.58
101204,2014-12-30,4.47
101204,2014-12-31,4.47
101204,2015-01-01,4.47
101204,2015-01-02,4.47
101204,2015-01-05,6.58
101204,2015-01-06,6.69
101204,2015-01-07,6.48
101204,2015-01-08,6.37
101204,2015-01-09,6.47
101204,2015-01-12,6.48
101204,2015-01-13,6.47
101204,2015-01-14,6.48
101204,2015-01-15,6.48
101204,2015-01-16,6.49
101204,2015-01-19,6.5
101204,2015-01-20,6.49
101204,2015-01-21,6.48
101204,2015-01-22,5.97
101204,2015-01-23,5.98
101204,2015-01-26,4.97
101204,2015-01-27,4.96
101204,2015-01-28,4.747
101204,2015-01-29,4.742
101204,2015-01-30,4.96
101204,2015-02-02,4.73
101204,2015-02-03,4.68
101204,2015-02-04,5.18
101204,2015-02-05,5.12
101204,2015-02-06,5.12
101204,2015-02-09,5.24
101204,2015-02-10,5.12
101204,2015-02-11,5.13
101204,2015-02-12,5.24
101204,2015-02-13,5.24
101204,2015-02-16,5.24
101204,2015-02-17,5.24
101204,2015-02-18,5.13
101204,2015-02-19,5.24
101204,2015-02-20,5.23
101204,2015-02-23,5.13
101204,2015-02-24,5.12
101204,2015-02-25,5.12
101204,2015-02-26,5.11
101204,2015-02-27,6.12
101204,2015-03-02,6.11
101204,2015-03-03,6.11
101204,2015-03-04,5.61
101204,2015-03-05,5.49
101204,2015-03-06,5.5
101204,2015-03-09,5.5
101204,2015-03-10,5.56
101204,2015-03-11,5.5
101204,2015-03-12,5.5
101204,2015-03-13,5.49
101204,2015-03-16,5.49
101204,2015-03-17,5.6
101204,2015-03-18,5.59
101204,2015-03-19,5.54
101204,2015-03-20,5.59
101204,2015-03-23,5.63
101204,2015-03-24,5.59
101204,2015-03-25,5.59
