gvkey,window_idx,param,ac_1,geweke_z,abs_geweke_z,flag_geweke_2,flag_ac1_03
100080,0,mu,0.010129735985402039,0.2635551539947468,0.2635551539947468,False,False
100080,0,sigma,0.03684062906374141,2.439472828976455,2.439472828976455,True,False
100080,0,theta,0.010480770689006812,0.20811646600704545,0.20811646600704545,False,False
100080,1,mu,-0.010527426971470305,-0.23544900018675816,0.23544900018675816,False,False
100080,1,sigma,-0.016134937634313975,-0.06760718864511862,0.06760718864511862,False,False
100080,1,theta,-0.010299215834627819,-0.2323196162676126,0.2323196162676126,False,False
100080,2,mu,0.006942389633468237,1.0108486739527087,1.0108486739527087,False,False
100080,2,sigma,0.031850082930960186,-0.6483021523274382,0.6483021523274382,False,False
100080,2,theta,0.0072692623958436845,1.0257308260142068,1.0257308260142068,False,False
100080,3,mu,0.012751669494430377,-2.543235751867418,2.543235751867418,True,False
100080,3,sigma,0.00987288445905127,-1.0771872938516207,1.0771872938516207,False,False
100080,3,theta,0.013290259858252149,-2.5110732010732026,2.5110732010732026,True,False
100080,4,mu,0.028209042474822983,0.6848135521440878,0.6848135521440878,False,False
100080,4,sigma,-0.027124028863402573,-1.1455930071052933,1.1455930071052933,False,False
100080,4,theta,0.028521369859384305,0.706099795949992,0.706099795949992,False,False
100080,5,mu,0.031985842006202234,0.02098687890612488,0.02098687890612488,False,False
100080,5,sigma,-0.021995396510741033,1.7274976630759455,1.7274976630759455,False,False
100080,5,theta,0.032706220578632664,-0.0031854583674734063,0.0031854583674734063,False,False
100080,6,mu,-0.004039500006549576,0.037520264991921605,0.037520264991921605,False,False
100080,6,sigma,0.03380392030427438,-0.3806044178411314,0.3806044178411314,False,False
100080,6,theta,-0.0034754380368425476,0.043702847910144386,0.043702847910144386,False,False
100080,7,mu,-0.012973702658939571,-0.8194689364795491,0.8194689364795491,False,False
100080,7,sigma,0.01716309363699086,-1.3666865724450774,1.3666865724450774,False,False
100080,7,theta,-0.013127677456608124,-0.8007108223161857,0.8007108223161857,False,False
100080,8,mu,-0.021970283725702873,0.7330661144859355,0.7330661144859355,False,False
100080,8,sigma,0.020646124664517245,-0.7087859530587253,0.7087859530587253,False,False
